"","e","t","action","action_name","is_done","reward","taxi_x_t","taxi_y_t","pass_x_t","pass_y_t","pass_in_taxi","dest_x_t","dest_y_t","taxi_x_t1","taxi_y_t1","pass_x_t1","pass_y_t1","pass_in_taxi_t1","dest_x_t1","dest_y_t1"
"2762",13,175,5,"DROPOFF","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2763",13,176,3,"WEST","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2764",13,177,3,"WEST","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2765",13,178,3,"WEST","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2766",13,179,1,"NORTH","False",-1,4,0,0,4,0,4,0,3,0,0,4,0,4,0
"2767",13,180,5,"DROPOFF","False",-10,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2768",13,181,0,"SOUTH","False",-1,3,0,0,4,0,4,0,4,0,0,4,0,4,0
"2769",13,182,0,"SOUTH","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2770",13,183,5,"DROPOFF","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2771",13,184,4,"PICKUP","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2772",13,185,1,"NORTH","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2773",13,186,3,"WEST","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2774",13,187,1,"NORTH","False",-1,4,0,0,4,0,4,0,3,0,0,4,0,4,0
"2775",13,188,3,"WEST","False",-1,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2776",13,189,5,"DROPOFF","False",-10,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2777",13,190,0,"SOUTH","False",-1,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2778",13,191,4,"PICKUP","False",-10,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2779",13,192,0,"SOUTH","False",-1,3,0,0,4,0,4,0,4,0,0,4,0,4,0
"2780",13,193,0,"SOUTH","False",-1,4,0,0,4,0,4,0,3,0,0,4,0,4,0
"2781",13,194,0,"SOUTH","False",-1,3,0,0,4,0,4,0,4,0,0,4,0,4,0
"2782",13,195,3,"WEST","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2783",13,196,1,"NORTH","False",-1,4,0,0,4,0,4,0,3,0,0,4,0,4,0
"2784",13,197,5,"DROPOFF","False",-10,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2785",13,198,2,"EAST","False",-1,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2786",13,199,1,"NORTH","False",-1,3,0,0,4,0,4,0,2,0,0,4,0,4,0
"2787",14,1,5,"DROPOFF","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2788",14,2,3,"WEST","False",-1,0,1,0,4,0,4,0,0,2,0,4,0,4,0
"2789",14,3,2,"EAST","False",-1,0,2,0,4,0,4,0,0,3,0,4,0,4,0
"2790",14,4,3,"WEST","False",-1,0,3,0,4,0,4,0,0,2,0,4,0,4,0
"2791",14,5,5,"DROPOFF","False",-10,0,2,0,4,0,4,0,0,2,0,4,0,4,0
"2792",14,6,0,"SOUTH","False",-1,0,2,0,4,0,4,0,1,2,0,4,0,4,0
"2793",14,7,3,"WEST","False",-1,1,2,0,4,0,4,0,1,2,0,4,0,4,0
"2794",14,8,0,"SOUTH","False",-1,1,2,0,4,0,4,0,2,2,0,4,0,4,0
"2795",14,9,5,"DROPOFF","False",-10,2,2,0,4,0,4,0,2,2,0,4,0,4,0
"2796",14,10,4,"PICKUP","False",-10,2,2,0,4,0,4,0,2,2,0,4,0,4,0
"2797",14,11,4,"PICKUP","False",-10,2,2,0,4,0,4,0,2,2,0,4,0,4,0
"2798",14,12,1,"NORTH","False",-1,2,2,0,4,0,4,0,3,2,0,4,0,4,0
"2799",14,13,2,"EAST","False",-1,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"2800",14,14,5,"DROPOFF","False",-10,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"2801",14,15,4,"PICKUP","False",-10,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"2802",14,16,4,"PICKUP","False",-10,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"2803",14,17,3,"WEST","False",-1,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"2804",14,18,4,"PICKUP","False",-10,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"2805",14,19,4,"PICKUP","False",-10,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"2806",14,20,1,"NORTH","False",-1,3,2,0,4,0,4,0,4,2,0,4,0,4,0
"2807",14,21,2,"EAST","False",-1,4,2,0,4,0,4,0,4,2,0,4,0,4,0
"2808",14,22,0,"SOUTH","False",-1,4,2,0,4,0,4,0,4,2,0,4,0,4,0
"2809",14,23,3,"WEST","False",-1,4,2,0,4,0,4,0,4,1,0,4,0,4,0
"2810",14,24,4,"PICKUP","False",-10,4,1,0,4,0,4,0,4,1,0,4,0,4,0
"2811",14,25,5,"DROPOFF","False",-10,4,1,0,4,0,4,0,4,1,0,4,0,4,0
"2812",14,26,2,"EAST","False",-1,4,1,0,4,0,4,0,4,2,0,4,0,4,0
"2813",14,27,0,"SOUTH","False",-1,4,2,0,4,0,4,0,4,2,0,4,0,4,0
"2814",14,28,1,"NORTH","False",-1,4,2,0,4,0,4,0,3,2,0,4,0,4,0
"2815",14,29,5,"DROPOFF","False",-10,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"2816",14,30,4,"PICKUP","False",-10,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"2817",14,31,2,"EAST","False",-1,3,2,0,4,0,4,0,3,2,0,4,0,4,0
"2818",14,32,1,"NORTH","False",-1,3,2,0,4,0,4,0,2,2,0,4,0,4,0
"2819",14,33,5,"DROPOFF","False",-10,2,2,0,4,0,4,0,2,2,0,4,0,4,0
"2820",14,34,3,"WEST","False",-1,2,2,0,4,0,4,0,2,1,0,4,0,4,0
"2821",14,35,1,"NORTH","False",-1,2,1,0,4,0,4,0,1,1,0,4,0,4,0
"2822",14,36,4,"PICKUP","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"2823",14,37,4,"PICKUP","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"2824",14,38,3,"WEST","False",-1,1,1,0,4,0,4,0,1,2,0,4,0,4,0
"2825",14,39,4,"PICKUP","False",-10,1,2,0,4,0,4,0,1,2,0,4,0,4,0
"2826",14,40,1,"NORTH","False",-1,1,2,0,4,0,4,0,0,2,0,4,0,4,0
"2827",14,41,3,"WEST","False",-1,0,2,0,4,0,4,0,0,2,0,4,0,4,0
"2828",14,42,1,"NORTH","False",-1,0,2,0,4,0,4,0,0,2,0,4,0,4,0
"2829",14,43,3,"WEST","False",-1,0,2,0,4,0,4,0,0,2,0,4,0,4,0
"2830",14,44,1,"NORTH","False",-1,0,2,0,4,0,4,0,0,2,0,4,0,4,0
"2831",14,45,5,"DROPOFF","False",-10,0,2,0,4,0,4,0,0,2,0,4,0,4,0
"2832",14,46,0,"SOUTH","False",-1,0,2,0,4,0,4,0,0,2,0,4,0,4,0
"2833",14,47,3,"WEST","False",-1,0,2,0,4,0,4,0,0,2,0,4,0,4,0
"2834",14,48,2,"EAST","False",-1,0,2,0,4,0,4,0,0,3,0,4,0,4,0
"2835",14,49,0,"SOUTH","False",-1,0,3,0,4,0,4,0,0,3,0,4,0,4,0
"2836",14,50,2,"EAST","False",-1,0,3,0,4,0,4,0,0,4,0,4,0,4,0
"2837",14,51,3,"WEST","False",-1,0,4,0,4,0,4,0,0,3,0,4,0,4,0
"2838",14,52,2,"EAST","False",-1,0,3,0,4,0,4,0,0,2,0,4,0,4,0
"2839",14,53,4,"PICKUP","False",-10,0,2,0,4,0,4,0,0,2,0,4,0,4,0
"2840",14,54,3,"WEST","False",-1,0,2,0,4,0,4,0,0,2,0,4,0,4,0
"2841",14,55,4,"PICKUP","False",-10,0,2,0,4,0,4,0,0,2,0,4,0,4,0
"2842",14,56,0,"SOUTH","False",-1,0,2,0,4,0,4,0,0,2,0,4,0,4,0
"2843",14,57,2,"EAST","False",-1,0,2,0,4,0,4,0,0,1,0,4,0,4,0
"2844",14,58,4,"PICKUP","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2845",14,59,5,"DROPOFF","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2846",14,60,5,"DROPOFF","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2847",14,61,3,"WEST","False",-1,0,1,0,4,0,4,0,0,0,0,4,0,4,0
"2848",14,62,5,"DROPOFF","False",-10,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"2849",14,63,2,"EAST","False",-1,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"2850",14,64,5,"DROPOFF","False",-10,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"2851",14,65,3,"WEST","False",-1,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"2852",14,66,1,"NORTH","False",-1,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"2853",14,67,0,"SOUTH","False",-1,0,0,0,4,0,4,0,1,0,0,4,0,4,0
"2854",14,68,0,"SOUTH","False",-1,1,0,0,4,0,4,0,2,0,0,4,0,4,0
"2855",14,69,4,"PICKUP","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"2856",14,70,5,"DROPOFF","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"2857",14,71,0,"SOUTH","False",-1,2,0,0,4,0,4,0,3,0,0,4,0,4,0
"2858",14,72,0,"SOUTH","False",-1,3,0,0,4,0,4,0,4,0,0,4,0,4,0
"2859",14,73,0,"SOUTH","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2860",14,74,0,"SOUTH","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2861",14,75,4,"PICKUP","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2862",14,76,1,"NORTH","False",-1,4,0,0,4,0,4,0,3,0,0,4,0,4,0
"2863",14,77,4,"PICKUP","False",-10,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2864",14,78,0,"SOUTH","False",-1,3,0,0,4,0,4,0,4,0,0,4,0,4,0
"2865",14,79,0,"SOUTH","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2866",14,80,4,"PICKUP","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2867",14,81,4,"PICKUP","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2868",14,82,0,"SOUTH","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2869",14,83,2,"EAST","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2870",14,84,0,"SOUTH","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2871",14,85,0,"SOUTH","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2872",14,86,1,"NORTH","False",-1,4,0,0,4,0,4,0,3,0,0,4,0,4,0
"2873",14,87,4,"PICKUP","False",-10,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2874",14,88,4,"PICKUP","False",-10,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2875",14,89,4,"PICKUP","False",-10,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2876",14,90,5,"DROPOFF","False",-10,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2877",14,91,1,"NORTH","False",-1,3,0,0,4,0,4,0,2,0,0,4,0,4,0
"2878",14,92,0,"SOUTH","False",-1,2,0,0,4,0,4,0,3,0,0,4,0,4,0
"2879",14,93,3,"WEST","False",-1,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2880",14,94,2,"EAST","False",-1,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2881",14,95,4,"PICKUP","False",-10,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2882",14,96,5,"DROPOFF","False",-10,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2883",14,97,3,"WEST","False",-1,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2884",14,98,0,"SOUTH","False",-1,3,0,0,4,0,4,0,4,0,0,4,0,4,0
"2885",14,99,5,"DROPOFF","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2886",14,100,3,"WEST","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"2887",14,101,1,"NORTH","False",-1,4,0,0,4,0,4,0,3,0,0,4,0,4,0
"2888",14,102,5,"DROPOFF","False",-10,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2889",14,103,4,"PICKUP","False",-10,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2890",14,104,1,"NORTH","False",-1,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2891",14,105,3,"WEST","False",-1,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"2892",14,106,1,"NORTH","False",-1,3,0,0,4,0,4,0,2,0,0,4,0,4,0
"2893",14,107,5,"DROPOFF","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"2894",14,108,2,"EAST","False",-1,2,0,0,4,0,4,0,2,1,0,4,0,4,0
"2895",14,109,3,"WEST","False",-1,2,1,0,4,0,4,0,2,0,0,4,0,4,0
"2896",14,110,2,"EAST","False",-1,2,0,0,4,0,4,0,2,1,0,4,0,4,0
"2897",14,111,4,"PICKUP","False",-10,2,1,0,4,0,4,0,2,1,0,4,0,4,0
"2898",14,112,1,"NORTH","False",-1,2,1,0,4,0,4,0,1,1,0,4,0,4,0
"2899",14,113,0,"SOUTH","False",-1,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"2900",14,114,3,"WEST","False",-1,1,1,0,4,0,4,0,1,0,0,4,0,4,0
"2901",14,115,1,"NORTH","False",-1,1,0,0,4,0,4,0,0,0,0,4,0,4,0
"2902",14,116,2,"EAST","False",-1,0,0,0,4,0,4,0,0,1,0,4,0,4,0
"2903",14,117,5,"DROPOFF","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2904",14,118,1,"NORTH","False",-1,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2905",14,119,0,"SOUTH","False",-1,0,1,0,4,0,4,0,1,1,0,4,0,4,0
"2906",14,120,2,"EAST","False",-1,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"2907",14,121,5,"DROPOFF","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"2908",14,122,0,"SOUTH","False",-1,1,1,0,4,0,4,0,2,1,0,4,0,4,0
"2909",14,123,3,"WEST","False",-1,2,1,0,4,0,4,0,2,0,0,4,0,4,0
"2910",14,124,2,"EAST","False",-1,2,0,0,4,0,4,0,2,1,0,4,0,4,0
"2911",14,125,4,"PICKUP","False",-10,2,1,0,4,0,4,0,2,1,0,4,0,4,0
"2912",14,126,2,"EAST","False",-1,2,1,0,4,0,4,0,2,1,0,4,0,4,0
"2913",14,127,3,"WEST","False",-1,2,1,0,4,0,4,0,2,0,0,4,0,4,0
"2914",14,128,1,"NORTH","False",-1,2,0,0,4,0,4,0,1,0,0,4,0,4,0
"2915",14,129,3,"WEST","False",-1,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"2916",14,130,2,"EAST","False",-1,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"2917",14,131,4,"PICKUP","False",-10,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"2918",14,132,2,"EAST","False",-1,1,0,0,4,0,4,0,1,1,0,4,0,4,0
"2919",14,133,1,"NORTH","False",-1,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"2920",14,134,5,"DROPOFF","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"2921",14,135,1,"NORTH","False",-1,1,1,0,4,0,4,0,0,1,0,4,0,4,0
"2922",14,136,2,"EAST","False",-1,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2923",14,137,1,"NORTH","False",-1,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2924",14,138,2,"EAST","False",-1,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2925",14,139,3,"WEST","False",-1,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2926",14,140,5,"DROPOFF","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2927",14,141,4,"PICKUP","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2928",14,142,4,"PICKUP","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2929",14,143,2,"EAST","False",-1,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2930",14,144,1,"NORTH","False",-1,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2931",14,145,5,"DROPOFF","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2932",14,146,4,"PICKUP","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2933",14,147,2,"EAST","False",-1,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2934",14,148,4,"PICKUP","False",-10,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2935",14,149,2,"EAST","False",-1,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2936",14,150,0,"SOUTH","False",-1,0,1,0,4,0,4,0,1,1,0,4,0,4,0
"2937",14,151,5,"DROPOFF","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"2938",14,152,1,"NORTH","False",-1,1,1,0,4,0,4,0,0,1,0,4,0,4,0
"2939",14,153,0,"SOUTH","False",-1,0,1,0,4,0,4,0,1,1,0,4,0,4,0
"2940",14,154,0,"SOUTH","False",-1,1,1,0,4,0,4,0,2,1,0,4,0,4,0
"2941",14,155,5,"DROPOFF","False",-10,2,1,0,4,0,4,0,2,1,0,4,0,4,0
"2942",14,156,3,"WEST","False",-1,2,1,0,4,0,4,0,2,2,0,4,0,4,0
"2943",14,157,4,"PICKUP","False",-10,2,2,0,4,0,4,0,2,2,0,4,0,4,0
"2944",14,158,3,"WEST","False",-1,2,2,0,4,0,4,0,2,1,0,4,0,4,0
"2945",14,159,4,"PICKUP","False",-10,2,1,0,4,0,4,0,2,1,0,4,0,4,0
"2946",14,160,2,"EAST","False",-1,2,1,0,4,0,4,0,2,2,0,4,0,4,0
"2947",14,161,2,"EAST","False",-1,2,2,0,4,0,4,0,2,2,0,4,0,4,0
"2948",14,162,1,"NORTH","False",-1,2,2,0,4,0,4,0,1,2,0,4,0,4,0
"2949",14,163,0,"SOUTH","False",-1,1,2,0,4,0,4,0,1,2,0,4,0,4,0
"2950",14,164,2,"EAST","False",-1,1,2,0,4,0,4,0,1,3,0,4,0,4,0
"2951",14,165,1,"NORTH","False",-1,1,3,0,4,0,4,0,0,3,0,4,0,4,0
"2952",14,166,2,"EAST","False",-1,0,3,0,4,0,4,0,0,4,0,4,0,4,0
"2953",14,167,3,"WEST","False",-1,0,4,0,4,0,4,0,0,3,0,4,0,4,0
"2954",14,168,0,"SOUTH","False",-1,0,3,0,4,0,4,0,1,3,0,4,0,4,0
"2955",14,169,3,"WEST","False",-1,1,3,0,4,0,4,0,1,3,0,4,0,4,0
"2956",14,170,4,"PICKUP","False",-10,1,3,0,4,0,4,0,1,3,0,4,0,4,0
"2957",14,171,3,"WEST","False",-1,1,3,0,4,0,4,0,1,2,0,4,0,4,0
"2958",14,172,4,"PICKUP","False",-10,1,2,0,4,0,4,0,1,2,0,4,0,4,0
"2959",14,173,2,"EAST","False",-1,1,2,0,4,0,4,0,1,3,0,4,0,4,0
"2960",14,174,4,"PICKUP","False",-10,1,3,0,4,0,4,0,1,3,0,4,0,4,0
"2961",14,175,1,"NORTH","False",-1,1,3,0,4,0,4,0,0,3,0,4,0,4,0
"2962",14,176,1,"NORTH","False",-1,0,3,0,4,0,4,0,0,3,0,4,0,4,0
"2963",14,177,4,"PICKUP","False",-10,0,3,0,4,0,4,0,0,3,0,4,0,4,0
"2964",14,178,0,"SOUTH","False",-1,0,3,0,4,0,4,0,1,3,0,4,0,4,0
"2965",14,179,1,"NORTH","False",-1,1,3,0,4,0,4,0,2,3,0,4,0,4,0
"2966",14,180,1,"NORTH","False",-1,2,3,0,4,0,4,0,1,3,0,4,0,4,0
"2967",14,181,3,"WEST","False",-1,1,3,0,4,0,4,0,1,2,0,4,0,4,0
"2968",14,182,4,"PICKUP","False",-10,1,2,0,4,0,4,0,1,2,0,4,0,4,0
"2969",14,183,2,"EAST","False",-1,1,2,0,4,0,4,0,1,3,0,4,0,4,0
"2970",14,184,3,"WEST","False",-1,1,3,0,4,0,4,0,1,2,0,4,0,4,0
"2971",14,185,5,"DROPOFF","False",-10,1,2,0,4,0,4,0,1,2,0,4,0,4,0
"2972",14,186,0,"SOUTH","False",-1,1,2,0,4,0,4,0,2,2,0,4,0,4,0
"2973",14,187,1,"NORTH","False",-1,2,2,0,4,0,4,0,2,2,0,4,0,4,0
"2974",14,188,2,"EAST","False",-1,2,2,0,4,0,4,0,2,3,0,4,0,4,0
"2975",14,189,0,"SOUTH","False",-1,2,3,0,4,0,4,0,3,3,0,4,0,4,0
"2976",14,190,2,"EAST","False",-1,3,3,0,4,0,4,0,3,4,0,4,0,4,0
"2977",14,191,3,"WEST","False",-1,3,4,0,4,0,4,0,3,3,0,4,0,4,0
"2978",14,192,5,"DROPOFF","False",-10,3,3,0,4,0,4,0,3,3,0,4,0,4,0
"2979",14,193,4,"PICKUP","False",-10,3,3,0,4,0,4,0,3,3,0,4,0,4,0
"2980",14,194,4,"PICKUP","False",-10,3,3,0,4,0,4,0,3,3,0,4,0,4,0
"2981",14,195,5,"DROPOFF","False",-10,3,3,0,4,0,4,0,3,3,0,4,0,4,0
"2982",14,196,1,"NORTH","False",-1,3,3,0,4,0,4,0,2,3,0,4,0,4,0
"2983",14,197,3,"WEST","False",-1,2,3,0,4,0,4,0,2,2,0,4,0,4,0
"2984",14,198,1,"NORTH","False",-1,2,2,0,4,0,4,0,1,2,0,4,0,4,0
"2985",14,199,3,"WEST","False",-1,1,2,0,4,0,4,0,1,2,0,4,0,4,0
"2986",15,1,3,"WEST","False",-1,0,1,0,4,0,4,0,0,0,0,4,0,4,0
"2987",15,2,2,"EAST","False",-1,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"2988",15,3,5,"DROPOFF","False",-10,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"2989",15,4,1,"NORTH","False",-1,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"2990",15,5,1,"NORTH","False",-1,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"2991",15,6,2,"EAST","False",-1,0,0,0,4,0,4,0,0,1,0,4,0,4,0
"2992",15,7,1,"NORTH","False",-1,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2993",15,8,1,"NORTH","False",-1,0,1,0,4,0,4,0,0,1,0,4,0,4,0
"2994",15,9,0,"SOUTH","False",-1,0,1,0,4,0,4,0,1,1,0,4,0,4,0
"2995",15,10,1,"NORTH","False",-1,1,1,0,4,0,4,0,0,1,0,4,0,4,0
"2996",15,11,0,"SOUTH","False",-1,0,1,0,4,0,4,0,1,1,0,4,0,4,0
"2997",15,12,2,"EAST","False",-1,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"2998",15,13,5,"DROPOFF","False",-10,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"2999",15,14,2,"EAST","False",-1,1,1,0,4,0,4,0,1,1,0,4,0,4,0
"3000",15,15,0,"SOUTH","False",-1,1,1,0,4,0,4,0,2,1,0,4,0,4,0
"3001",15,16,3,"WEST","False",-1,2,1,0,4,0,4,0,2,2,0,4,0,4,0
"3002",15,17,3,"WEST","False",-1,2,2,0,4,0,4,0,2,1,0,4,0,4,0
"3003",15,18,3,"WEST","False",-1,2,1,0,4,0,4,0,2,0,0,4,0,4,0
"3004",15,19,5,"DROPOFF","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"3005",15,20,5,"DROPOFF","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"3006",15,21,4,"PICKUP","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"3007",15,22,4,"PICKUP","False",-10,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"3008",15,23,1,"NORTH","False",-1,2,0,0,4,0,4,0,1,0,0,4,0,4,0
"3009",15,24,1,"NORTH","False",-1,1,0,0,4,0,4,0,0,0,0,4,0,4,0
"3010",15,25,5,"DROPOFF","False",-10,0,0,0,4,0,4,0,0,0,0,4,0,4,0
"3011",15,26,0,"SOUTH","False",-1,0,0,0,4,0,4,0,1,0,0,4,0,4,0
"3012",15,27,4,"PICKUP","False",-10,1,0,0,4,0,4,0,1,0,0,4,0,4,0
"3013",15,28,0,"SOUTH","False",-1,1,0,0,4,0,4,0,2,0,0,4,0,4,0
"3014",15,29,0,"SOUTH","False",-1,2,0,0,4,0,4,0,2,0,0,4,0,4,0
"3015",15,30,1,"NORTH","False",-1,2,0,0,4,0,4,0,1,0,0,4,0,4,0
"3016",15,31,1,"NORTH","False",-1,1,0,0,4,0,4,0,2,0,0,4,0,4,0
"3017",15,32,0,"SOUTH","False",-1,2,0,0,4,0,4,0,3,0,0,4,0,4,0
"3018",15,33,2,"EAST","False",-1,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"3019",15,34,5,"DROPOFF","False",-10,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"3020",15,35,1,"NORTH","False",-1,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"3021",15,36,0,"SOUTH","False",-1,3,0,0,4,0,4,0,4,0,0,4,0,4,0
"3022",15,37,3,"WEST","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"3023",15,38,5,"DROPOFF","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"3024",15,39,4,"PICKUP","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"3025",15,40,0,"SOUTH","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"3026",15,41,5,"DROPOFF","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"3027",15,42,1,"NORTH","False",-1,4,0,0,4,0,4,0,3,0,0,4,0,4,0
"3028",15,43,1,"NORTH","False",-1,3,0,0,4,0,4,0,2,0,0,4,0,4,0
"3029",15,44,0,"SOUTH","False",-1,2,0,0,4,0,4,0,3,0,0,4,0,4,0
"3030",15,45,1,"NORTH","False",-1,3,0,0,4,0,4,0,2,0,0,4,0,4,0
"3031",15,46,1,"NORTH","False",-1,2,0,0,4,0,4,0,1,0,0,4,0,4,0
"3032",15,47,0,"SOUTH","False",-1,1,0,0,4,0,4,0,2,0,0,4,0,4,0
"3033",15,48,0,"SOUTH","False",-1,2,0,0,4,0,4,0,3,0,0,4,0,4,0
"3034",15,49,2,"EAST","False",-1,3,0,0,4,0,4,0,3,0,0,4,0,4,0
"3035",15,50,0,"SOUTH","False",-1,3,0,0,4,0,4,0,4,0,0,4,0,4,0
"3036",15,51,5,"DROPOFF","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"3037",15,52,3,"WEST","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"3038",15,53,4,"PICKUP","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"3039",15,54,4,"PICKUP","False",-10,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"3040",15,55,2,"EAST","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"3041",15,56,0,"SOUTH","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
"3042",15,57,3,"WEST","False",-1,4,0,0,4,0,4,0,4,0,0,4,0,4,0
